cluster_id,transform_name,edge,leg,status,fail_type,fail_msg,ddg_estimate,ddg_uncertainty,result_location,wall_clock_s,gpu_name,gpu_capability,gpu_memory_mb,server,slot,num_job_starts,exit_code,wall_clock_h
232,rbfe_OADMET-0006499_complex_OCNT-2309628_complex,rbfe_OADMET-0006499_OCNT-2309628,complex,COMPLETED,,,-7.345707893142563,0.0,inner,13616,NVIDIA A100 80GB PCIe,8.0,81153,glidein_2216868_197643324@epyc10,slot1_3@glidein_2216868_197643324@epyc10,1,0,3.7822222222222224
232,rbfe_OADMET-0006499_solvent_OCNT-2309628_solvent,rbfe_OADMET-0006499_OCNT-2309628,solvent,COMPLETED,,,-10.325107258981198,0.0,inner,3446,Quadro RTX 6000,7.5,22684,glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,slot1_1@glidein_527408_867287106@qa-rtx6k-029.crc.nd.edu,1,0,0.9572222222222222
232,rbfe_OADMET-0006600_complex_OADMET-0006374_complex,rbfe_OADMET-0006600_OADMET-0006374,complex,COMPLETED,,,26.446563820259982,0.0,top,8891,NVIDIA H100 80GB HBM3,9.0,81110,Colgate-CCARE-EP.3dd51df4d4e0,slot1_2@Colgate-CCARE-EP.3dd51df4d4e0,11,2,2.4697222222222224
232,rbfe_OADMET-0006600_solvent_OADMET-0006374_solvent,rbfe_OADMET-0006600_OADMET-0006374,solvent,COMPLETED,,,28.954380940152753,0.0,top,2196,NVIDIA L40S,8.9,45468,amuraligpu4000.chtc.wisc.edu,backfill1_4@amuraligpu4000.chtc.wisc.edu,1,0,0.61
237,rbfe_OADMET-0006369_complex_OCNT-2309356_complex,rbfe_OADMET-0006369_OCNT-2309356,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_6@zliu-chtcgpu5000.chtc.wisc.edu,11,2,0.0008333333333333334
237,rbfe_OADMET-0006369_solvent_OCNT-2309356_solvent,rbfe_OADMET-0006369_OCNT-2309356,solvent,COMPLETED,,,14.116101288166576,0.0,inner,3779,NVIDIA RTX A5000,8.6,24361,glidein_795025_64906636@gpu07,slot1_4@glidein_795025_64906636@gpu07,1,0,1.0497222222222222
237,rbfe_OCNT-2309356_complex_OADMET-0006604_complex,rbfe_OCNT-2309356_OADMET-0006604,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,Tesla V100-PCIE-16GB,7.0,16144,glidein_575917_116664786@mendel-g0001.mendel.sdmz.amnh.org,slot1_1@glidein_575917_116664786@mendel-g0001.mendel.sdmz.amnh.org,11,2,0.0011111111111111111
237,rbfe_OCNT-2309356_solvent_OADMET-0006604_solvent,rbfe_OCNT-2309356_OADMET-0006604,solvent,COMPLETED,,,-34.03877402776749,0.0,inner,4471,Quadro RTX 6000,7.5,22684,glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,slot1_1@glidein_1316482_135755266@qa-rtx6k-031.crc.nd.edu,1,0,1.2419444444444445
238,rbfe_OADMET-0006368_complex_OADMET-0004676_complex,rbfe_OADMET-0006368_OADMET-0004676,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2501949_116701680@rails04,slot1_1@glidein_2501949_116701680@rails04,11,2,0.0008333333333333334
238,rbfe_OADMET-0006368_complex_OADMET-0006140_complex,rbfe_OADMET-0006368_OADMET-0006140,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_5@gpulab2001.chtc.wisc.edu,11,2,0.0011111111111111111
238,rbfe_OADMET-0006368_solvent_OADMET-0004676_solvent,rbfe_OADMET-0006368_OADMET-0004676,solvent,COMPLETED,,,38.951285936433166,0.0,top,2478,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,0.6883333333333334
238,rbfe_OADMET-0006368_solvent_OADMET-0006140_solvent,rbfe_OADMET-0006368_OADMET-0006140,solvent,COMPLETED,,,49.17618207317407,0.0,inner,4016,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_2@coba2000.chtc.wisc.edu,1,0,1.1155555555555556
238,rbfe_OADMET-0006430_complex_OADMET-0004676_complex,rbfe_OADMET-0006430_OADMET-0004676,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA A40,8.6,45739,glidein_3062367_187566720@gpu03,slot1_3@glidein_3062367_187566720@gpu03,11,2,0.0011111111111111111
238,rbfe_OADMET-0006430_solvent_OADMET-0004676_solvent,rbfe_OADMET-0006430_OADMET-0004676,solvent,COMPLETED,,,31.232822101769752,0.0,inner,2210,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_4@zliu-chtcgpu5000.chtc.wisc.edu,1,0,0.6138888888888889
238,rbfe_OADMET-0006617_complex_OCNT-2314792_complex,rbfe_OADMET-0006617_OCNT-2314792,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,3,NVIDIA A40,8.6,45739,glidein_3062367_187566720@gpu03,slot1_3@glidein_3062367_187566720@gpu03,11,2,0.0008333333333333334
238,rbfe_OADMET-0006617_solvent_OCNT-2314792_solvent,rbfe_OADMET-0006617_OCNT-2314792,solvent,COMPLETED,,,-48.74751633414982,0.0,inner,2948,NVIDIA RTX A5000,8.6,24361,glidein_1584723_273438385@gpu06,slot1_3@glidein_1584723_273438385@gpu06,1,0,0.8188888888888889
238,rbfe_OCNT-2309868_complex_OCNT-2314792_complex,rbfe_OCNT-2309868_OCNT-2314792,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4332,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_8@dsigpu4001.chtc.wisc.edu,13,1,1.2033333333333334
238,rbfe_OCNT-2309868_solvent_OCNT-2314792_solvent,rbfe_OCNT-2309868_OCNT-2314792,solvent,COMPLETED,,,-41.73641010648795,0.0,top,3312,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,0.92
238,rbfe_OCNT-2314792_complex_OADMET-0006117_complex,rbfe_OCNT-2314792_OADMET-0006117,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_4@gitter0000.chtc.wisc.edu,12,2,0.0011111111111111111
238,rbfe_OCNT-2314792_complex_OADMET-0006285_complex,rbfe_OCNT-2314792_OADMET-0006285,complex,FAILED,IndexError,list index out of range,,,,5,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2003.chtc.wisc.edu,slot2_4@gpulab2003.chtc.wisc.edu,11,2,0.001388888888888889
238,rbfe_OCNT-2314792_complex_OADMET-0006294_complex,rbfe_OCNT-2314792_OADMET-0006294,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,1781,NVIDIA A100-SXM4-40GB,8.0,40441,glidein_1208228_517958145@gpu014.rci.montana.edu,slot1_1@glidein_1208228_517958145@gpu014.rci.montana.edu,12,1,0.49472222222222223
238,rbfe_OCNT-2314792_complex_OADMET-0006430_complex,rbfe_OCNT-2314792_OADMET-0006430,complex,FAILED,IndexError,list index out of range,,,,2,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_4@gpulab2001.chtc.wisc.edu,11,2,0.0005555555555555556
238,rbfe_OCNT-2314792_complex_OADMET-0006445_complex,rbfe_OCNT-2314792_OADMET-0006445,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2198,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_2@dbrundage-chtcgpu5000.chtc.wisc.edu,11,1,0.6105555555555555
238,rbfe_OCNT-2314792_solvent_OADMET-0006117_solvent,rbfe_OCNT-2314792_OADMET-0006117,solvent,COMPLETED,,,56.32471057852848,0.0,inner,3829,NVIDIA A100 80GB PCIe,8.0,81153,glidein_2445812_695748014@epyc04,slot1_19@glidein_2445812_695748014@epyc04,1,0,1.063611111111111
238,rbfe_OCNT-2314792_solvent_OADMET-0006285_solvent,rbfe_OCNT-2314792_OADMET-0006285,solvent,FAILED,IndexError,list index out of range,,,,6,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,0.0016666666666666668
238,rbfe_OCNT-2314792_solvent_OADMET-0006294_solvent,rbfe_OCNT-2314792_OADMET-0006294,solvent,COMPLETED,,,104.9453251633369,0.0,inner,4326,Quadro RTX 6000,7.5,22684,glidein_243219_277352497@qa-rtx6k-024.crc.nd.edu,slot1_1@glidein_243219_277352497@qa-rtx6k-024.crc.nd.edu,1,0,1.2016666666666667
238,rbfe_OCNT-2314792_solvent_OADMET-0006430_solvent,rbfe_OCNT-2314792_OADMET-0006430,solvent,FAILED,IndexError,list index out of range,,,,4,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2924630_444049500@rails04,slot1_2@glidein_2924630_444049500@rails04,11,2,0.0011111111111111111
238,rbfe_OCNT-2314792_solvent_OADMET-0006445_solvent,rbfe_OCNT-2314792_OADMET-0006445,solvent,COMPLETED,,,-47.406346231658596,0.0,top,2985,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,0.8291666666666667
255,rbfe_OADMET-0006351_complex_OCNT-2315472_complex,rbfe_OADMET-0006351_OCNT-2315472,complex,COMPLETED,,,8.186085358028087,0.0,top,9838,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,2.7327777777777778
255,rbfe_OADMET-0006351_solvent_OCNT-2315472_solvent,rbfe_OADMET-0006351_OCNT-2315472,solvent,COMPLETED,,,14.003902421886961,0.0,inner,4476,NVIDIA GeForce RTX 2080 Ti,7.5,11004,ahlquist0000.chtc.wisc.edu,backfill1_5@ahlquist0000.chtc.wisc.edu,1,0,1.2433333333333334
256,rbfe_OADMET-0006564_complex_OADMET-0006160_complex,rbfe_OADMET-0006564_OADMET-0006160,complex,COMPLETED,,,19.454447784338527,0.0,inner,13021,Quadro RTX 6000,7.5,22684,glidein_3371856_69139623@qa-rtx6k-025.crc.nd.edu,slot1_1@glidein_3371856_69139623@qa-rtx6k-025.crc.nd.edu,1,0,3.6169444444444445
256,rbfe_OADMET-0006564_complex_OADMET-0006301_complex,rbfe_OADMET-0006564_OADMET-0006301,complex,COMPLETED,,,-3.188880283996744,0.0,inner,24050,NVIDIA A100-SXM4-80GB MIG 3g.40gb,8.0,40100,gpu2011.chtc.wisc.edu,slot2_7@gpu2011.chtc.wisc.edu,1,0,6.680555555555555
256,rbfe_OADMET-0006564_complex_OADMET-0006350_complex,rbfe_OADMET-0006564_OADMET-0006350,complex,COMPLETED,,,-17.33181957579155,0.0,inner,11050,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_4@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,3.0694444444444446
256,rbfe_OADMET-0006564_complex_OADMET-0006494_complex,rbfe_OADMET-0006564_OADMET-0006494,complex,COMPLETED,,,-6.896677968373349,0.0,inner,9850,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_5@zliu-chtcgpu5000.chtc.wisc.edu,1,0,2.736111111111111
256,rbfe_OADMET-0006564_complex_OADMET-0006555_complex,rbfe_OADMET-0006564_OADMET-0006555,complex,COMPLETED,,,-18.695237894709184,0.0,top,9557,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,2.6547222222222224
256,rbfe_OADMET-0006564_solvent_OADMET-0006160_solvent,rbfe_OADMET-0006564_OADMET-0006160,solvent,COMPLETED,,,20.94739190852004,0.0,inner,2358,NVIDIA A100 80GB PCIe,8.0,81153,glidein_2321458_643294878@rails08,slot1_1@glidein_2321458_643294878@rails08,2,0,0.655
256,rbfe_OADMET-0006564_solvent_OADMET-0006301_solvent,rbfe_OADMET-0006564_OADMET-0006301,solvent,COMPLETED,,,0.5695061882641074,0.0,inner,4497,Tesla V100-PCIE-16GB,7.0,16144,glidein_4154531_153111328@mendel-g0002.mendel.sdmz.amnh.org,slot1_1@glidein_4154531_153111328@mendel-g0002.mendel.sdmz.amnh.org,1,0,1.2491666666666668
256,rbfe_OADMET-0006564_solvent_OADMET-0006350_solvent,rbfe_OADMET-0006564_OADMET-0006350,solvent,COMPLETED,,,-20.814138705706394,0.0,top,2890,NVIDIA L40S,8.9,45468,jcaicedogpu0002.chtc.wisc.edu,backfill1_5@jcaicedogpu0002.chtc.wisc.edu,2,0,0.8027777777777778
256,rbfe_OADMET-0006564_solvent_OADMET-0006494_solvent,rbfe_OADMET-0006564_OADMET-0006494,solvent,COMPLETED,,,-9.58050506288172,0.0,inner,2312,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_3@zliu-chtcgpu5000.chtc.wisc.edu,1,0,0.6422222222222222
256,rbfe_OADMET-0006564_solvent_OADMET-0006555_solvent,rbfe_OADMET-0006564_OADMET-0006555,solvent,COMPLETED,,,-14.349059722292047,0.0,inner,2727,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,backfill1_3@gpulab2001.chtc.wisc.edu,2,0,0.7575
256,rbfe_OADMET-0006578_complex_OADMET-0006564_complex,rbfe_OADMET-0006578_OADMET-0006564,complex,COMPLETED,,,-7.969450244264423,0.0,inner,10364,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_8@gpu4006.chtc.wisc.edu,1,0,2.878888888888889
256,rbfe_OADMET-0006578_solvent_OADMET-0006564_solvent,rbfe_OADMET-0006578_OADMET-0006564,solvent,COMPLETED,,,-7.660724934844023,0.0,inner,3869,NVIDIA A100-SXM4-40GB,8.0,40442,coba2000.chtc.wisc.edu,backfill1_1@coba2000.chtc.wisc.edu,1,0,1.0747222222222221
256,rbfe_OCNT-2317222_complex_OADMET-0006311_complex,rbfe_OCNT-2317222_OADMET-0006311,complex,COMPLETED,,,2.2863216799629105,0.0,inner,10443,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_1@dbrundage-chtcgpu5000.chtc.wisc.edu,1,0,2.9008333333333334
256,rbfe_OCNT-2317222_complex_OADMET-0006494_complex,rbfe_OCNT-2317222_OADMET-0006494,complex,COMPLETED,,,-8.946159362635418,0.0,inner,10512,NVIDIA H200,9.0,143166,mrudolphgpu4000.chtc.wisc.edu,backfill1_8@mrudolphgpu4000.chtc.wisc.edu,1,0,2.92
256,rbfe_OCNT-2317222_solvent_OADMET-0006311_solvent,rbfe_OCNT-2317222_OADMET-0006311,solvent,COMPLETED,,,1.2157002176692564,0.0,inner,2284,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,backfill1_3@gpulab2001.chtc.wisc.edu,2,0,0.6344444444444445
256,rbfe_OCNT-2317222_solvent_OADMET-0006494_solvent,rbfe_OCNT-2317222_OADMET-0006494,solvent,COMPLETED,,,-11.61350409622366,0.0,top,3177,NVIDIA L40,8.9,45468,gpu4002.chtc.wisc.edu,slot1_2@gpu4002.chtc.wisc.edu,11,2,0.8825
258,rbfe_OCNT-2318616_complex_OADMET-0006348_complex,rbfe_OCNT-2318616_OADMET-0006348,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,2,NVIDIA L40,8.9,45468,jcaicedogpu0001.chtc.wisc.edu,backfill1_8@jcaicedogpu0001.chtc.wisc.edu,11,2,0.0005555555555555556
258,rbfe_OCNT-2318616_solvent_OADMET-0006348_solvent,rbfe_OCNT-2318616_OADMET-0006348,solvent,COMPLETED,,,162.32084977430483,0.0,inner,3149,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_3@gpulab2001.chtc.wisc.edu,1,0,0.8747222222222222
259,rbfe_OADMET-0006381_complex_OADMET-0006347_complex,rbfe_OADMET-0006381_OADMET-0006347,complex,COMPLETED,,,-12.316936033795976,0.0,inner,12717,NVIDIA GeForce RTX 2080 Ti,7.5,10823,glidein_42042_400663250@gpulab2003.chtc.wisc.edu,slot1_1@glidein_42042_400663250@gpulab2003.chtc.wisc.edu,1,0,3.5325
259,rbfe_OADMET-0006381_solvent_OADMET-0006347_solvent,rbfe_OADMET-0006381_OADMET-0006347,solvent,COMPLETED,,,-12.909106405900268,0.0,top,5630,Quadro RTX 6000,7.5,22684,glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,slot1_1@glidein_544488_136834093@qa-rtx6k-020.crc.nd.edu,11,2,1.5638888888888889
259,rbfe_OADMET-0006418_complex_OADMET-0006339_complex,rbfe_OADMET-0006418_OADMET-0006339,complex,COMPLETED,,,135.3853196752069,0.0,inner,12162,Quadro RTX 6000,7.5,22684,glidein_3531754_189373277@qa-rtx6k-037.crc.nd.edu,slot1_1@glidein_3531754_189373277@qa-rtx6k-037.crc.nd.edu,1,0,3.3783333333333334
259,rbfe_OADMET-0006418_complex_OADMET-0006381_complex,rbfe_OADMET-0006418_OADMET-0006381,complex,COMPLETED,,,183.0502157953656,0.0,inner,8629,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_5@gpu4006.chtc.wisc.edu,1,0,2.3969444444444443
259,rbfe_OADMET-0006418_solvent_OADMET-0006339_solvent,rbfe_OADMET-0006418_OADMET-0006339,solvent,COMPLETED,,,140.93822969382,0.0,inner,5140,NVIDIA L40,8.9,45468,dsigpu4000.chtc.wisc.edu,slot2_6@dsigpu4000.chtc.wisc.edu,1,0,1.4277777777777778
259,rbfe_OADMET-0006418_solvent_OADMET-0006381_solvent,rbfe_OADMET-0006418_OADMET-0006381,solvent,COMPLETED,,,184.46660344889435,0.0,inner,3201,NVIDIA A100-SXM4-80GB MIG 3g.40gb,8.0,40100,gpu2011.chtc.wisc.edu,slot2_4@gpu2011.chtc.wisc.edu,1,0,0.8891666666666667
259,rbfe_OADMET-0006456_complex_OADMET-0006124_complex,rbfe_OADMET-0006456_OADMET-0006124,complex,COMPLETED,,,-5.9673958264255,0.0,inner,17170,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_4@gitter0000.chtc.wisc.edu,1,0,4.769444444444445
259,rbfe_OADMET-0006456_complex_OADMET-0006177_complex,rbfe_OADMET-0006456_OADMET-0006177,complex,COMPLETED,,,71.18322880928704,0.0,top,8849,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_4@gitter0000.chtc.wisc.edu,11,2,2.4580555555555557
259,rbfe_OADMET-0006456_complex_OADMET-0006347_complex,rbfe_OADMET-0006456_OADMET-0006347,complex,COMPLETED,,,-8.802390063312972,0.0,top,15502,NVIDIA GeForce RTX 2080 Ti,7.5,11004,ahlquist0000.chtc.wisc.edu,backfill1_7@ahlquist0000.chtc.wisc.edu,11,2,4.306111111111111
259,rbfe_OADMET-0006456_complex_OADMET-0006438_complex,rbfe_OADMET-0006456_OADMET-0006438,complex,COMPLETED,,,13.451808994360023,0.0,top,9488,NVIDIA H200,9.0,143158,dbrundage-chtcgpu5000.chtc.wisc.edu,backfill1_2@dbrundage-chtcgpu5000.chtc.wisc.edu,11,2,2.6355555555555554
259,rbfe_OADMET-0006456_solvent_OADMET-0006124_solvent,rbfe_OADMET-0006456_OADMET-0006124,solvent,COMPLETED,,,-0.639852979225055,0.0,inner,2638,NVIDIA H100 80GB HBM3,9.0,81081,glidein_2547181_260373995@rails04,slot1_1@glidein_2547181_260373995@rails04,1,0,0.7327777777777778
259,rbfe_OADMET-0006456_solvent_OADMET-0006177_solvent,rbfe_OADMET-0006456_OADMET-0006177,solvent,COMPLETED,,,75.48236671012721,0.0,inner,3093,NVIDIA A100-SXM4-80GB,8.0,81154,gpu2008.chtc.wisc.edu,slot2_4@gpu2008.chtc.wisc.edu,1,0,0.8591666666666666
259,rbfe_OADMET-0006456_solvent_OADMET-0006347_solvent,rbfe_OADMET-0006456_OADMET-0006347,solvent,COMPLETED,,,-4.814373912261889,0.0,inner,2408,NVIDIA L40S,8.9,45468,mrudolphgpu4001.chtc.wisc.edu,backfill1_2@mrudolphgpu4001.chtc.wisc.edu,1,0,0.6688888888888889
259,rbfe_OADMET-0006456_solvent_OADMET-0006438_solvent,rbfe_OADMET-0006456_OADMET-0006438,solvent,COMPLETED,,,24.589130150891005,0.0,inner,3599,NVIDIA L40S,8.9,45460,zliu-chtcgpu5000.chtc.wisc.edu,backfill1_6@zliu-chtcgpu5000.chtc.wisc.edu,1,0,0.9997222222222222
259,rbfe_OADMET-0006457_complex_OADMET-0006456_complex,rbfe_OADMET-0006457_OADMET-0006456,complex,COMPLETED,,,-47.554785015774286,0.0,top,10611,NVIDIA H100 80GB HBM3,9.0,81081,glidein_35334_186129984@gpu019.rci.montana.edu,slot1_2@glidein_35334_186129984@gpu019.rci.montana.edu,1,0,2.9475
259,rbfe_OADMET-0006457_solvent_OADMET-0006456_solvent,rbfe_OADMET-0006457_OADMET-0006456,solvent,COMPLETED,,,-49.82596271327189,0.0,inner,3287,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_6@gpu4000.chtc.wisc.edu,1,0,0.9130555555555555
259,rbfe_OADMET-0006529_complex_OADMET-0006173_complex,rbfe_OADMET-0006529_OADMET-0006173,complex,COMPLETED,,,12.917398912542634,0.0,inner,16766,NVIDIA GeForce GTX 1080 Ti,6.1,11165,gitter0000.chtc.wisc.edu,slot2_2@gitter0000.chtc.wisc.edu,1,0,4.657222222222222
259,rbfe_OADMET-0006529_complex_OADMET-0006347_complex,rbfe_OADMET-0006529_OADMET-0006347,complex,COMPLETED,,,-19.746160657142212,0.0,inner,9043,NVIDIA L40S,8.9,45458,glidein_1205863_123476832@gpu01,slot1_2@glidein_1205863_123476832@gpu01,1,0,2.5119444444444445
259,rbfe_OADMET-0006529_solvent_OADMET-0006173_solvent,rbfe_OADMET-0006529_OADMET-0006173,solvent,COMPLETED,,,12.450234744736273,0.0,inner,3959,Quadro RTX 6000,7.5,22684,glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,slot1_1@glidein_1740700_33992350@qa-rtx6k-030.crc.nd.edu,1,0,1.0997222222222223
259,rbfe_OADMET-0006529_solvent_OADMET-0006347_solvent,rbfe_OADMET-0006529_OADMET-0006347,solvent,COMPLETED,,,-21.450007771766607,0.0,top,2455,NVIDIA GeForce RTX 2080 Ti,7.5,11004,glidein_1044378_60914000@vetsigian0001.chtc.wisc.edu,slot1_1@glidein_1044378_60914000@vetsigian0001.chtc.wisc.edu,11,2,0.6819444444444445
259,rbfe_OADMET-0006550_complex_OADMET-0006418_complex,rbfe_OADMET-0006550_OADMET-0006418,complex,COMPLETED,,,-97.64813759809175,0.0,inner,8934,NVIDIA L40,8.9,45468,jcaicedogpu0000.chtc.wisc.edu,backfill1_3@jcaicedogpu0000.chtc.wisc.edu,1,0,2.4816666666666665
259,rbfe_OADMET-0006550_solvent_OADMET-0006418_solvent,rbfe_OADMET-0006550_OADMET-0006418,solvent,COMPLETED,,,-96.03347251529019,0.0,inner,2238,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_1@blengerichgpu4000.chtc.wisc.edu,1,0,0.6216666666666667
259,rbfe_OADMET-0006572_complex_OADMET-0006456_complex,rbfe_OADMET-0006572_OADMET-0006456,complex,COMPLETED,,,16.919061209010525,0.0,inner,11361,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_4@gpulab2001.chtc.wisc.edu,1,0,3.1558333333333333
259,rbfe_OADMET-0006572_solvent_OADMET-0006456_solvent,rbfe_OADMET-0006572_OADMET-0006456,solvent,COMPLETED,,,3.8308949617065404,0.0,inner,2346,NVIDIA L40S,8.9,45468,blengerichgpu4000.chtc.wisc.edu,backfill1_4@blengerichgpu4000.chtc.wisc.edu,1,0,0.6516666666666666
259,rbfe_OCNT-2308531_complex_OADMET-0006438_complex,rbfe_OCNT-2308531_OADMET-0006438,complex,COMPLETED,,,36.39596861128315,0.0,top,8885,NVIDIA L40,8.9,45468,xhuanggpu4001.chtc.wisc.edu,backfill1_3@xhuanggpu4001.chtc.wisc.edu,8,0,2.4680555555555554
259,rbfe_OCNT-2308531_solvent_OADMET-0006438_solvent,rbfe_OCNT-2308531_OADMET-0006438,solvent,COMPLETED,,,39.26494740720087,0.0,inner,3067,NVIDIA RTX A5000,8.6,24361,glidein_795025_64906636@gpu07,slot1_3@glidein_795025_64906636@gpu07,1,0,0.8519444444444444
259,rbfe_OCNT-2309356_complex_OADMET-0006456_complex,rbfe_OCNT-2309356_OADMET-0006456,complex,COMPLETED,,,-1.1445882274063672,0.0,inner,9854,NVIDIA L40S,8.9,45460,gpu4006.chtc.wisc.edu,slot2_1@gpu4006.chtc.wisc.edu,1,0,2.737222222222222
259,rbfe_OCNT-2309356_solvent_OADMET-0006456_solvent,rbfe_OCNT-2309356_OADMET-0006456,solvent,COMPLETED,,,-5.9117530045654645,0.0,inner,3875,NVIDIA GeForce RTX 2080 Ti,7.5,11004,ahlquist0000.chtc.wisc.edu,backfill1_2@ahlquist0000.chtc.wisc.edu,1,0,1.0763888888888888
259,rbfe_OCNT-2310934_complex_OADMET-0006456_complex,rbfe_OCNT-2310934_OADMET-0006456,complex,COMPLETED,,,22.68647798215079,0.0,inner,12902,NVIDIA GeForce RTX 2080 Ti,7.5,10823,gpulab2001.chtc.wisc.edu,slot2_1@gpulab2001.chtc.wisc.edu,1,0,3.5838888888888887
259,rbfe_OCNT-2310934_solvent_OADMET-0006456_solvent,rbfe_OCNT-2310934_OADMET-0006456,solvent,COMPLETED,,,24.449890544690895,0.0,inner,2302,NVIDIA L40,8.9,45468,gpu4000.chtc.wisc.edu,slot2_4@gpu4000.chtc.wisc.edu,1,0,0.6394444444444445
265,rbfe_OCNT-2313188_complex_OADMET-0006341_complex,rbfe_OCNT-2313188_OADMET-0006341,complex,FAILED,SimulationNaNError,"Propagating replica 0 at state 0 resulted in a NaN!
The state of the system and integrator before the error were saved i",,,,4,NVIDIA H100 80GB HBM3,9.0,81081,glidein_898266_181729977@rails04,slot1_1@glidein_898266_181729977@rails04,12,2,0.0011111111111111111
265,rbfe_OCNT-2313188_solvent_OADMET-0006341_solvent,rbfe_OCNT-2313188_OADMET-0006341,solvent,COMPLETED,,,-10.88026568784003,0.0,inner,2537,NVIDIA L40,8.9,45468,dsigpu4001.chtc.wisc.edu,slot2_10@dsigpu4001.chtc.wisc.edu,1,0,0.7047222222222222
