status,wall_clock_s,wall_clock_h,host,size_mb,cluster_id,transform_name,is_complex
COMPLETED,4266.0,1.185,gpu09,2.1,495,rbfe_OADMET-0006498_solvent_OCNT-2317538_solvent,False
COMPLETED,14437.0,4.010277777777778,gpu03,11.1,495,rbfe_OADMET-0006518_complex_OADMET-0006286_complex,True
COMPLETED,3363.0,0.9341666666666667,qa-rtx6k-026.crc.nd.edu,2.3,495,rbfe_OADMET-0006518_solvent_OADMET-0006286_solvent,False
COMPLETED,12754.0,3.542777777777778,qa-rtx6k-035.crc.nd.edu,11.3,496,rbfe_OADMET-0006121_complex_OADMET-0006103_complex,True
COMPLETED,2290.0,0.6361111111111111,gpu4000,3.7,496,rbfe_OADMET-0006121_solvent_OADMET-0006103_solvent,False
COMPLETED,,,spark-agpu225,3.7,496,rbfe_OADMET-0006435_complex_OADMET-0006121_complex,True
COMPLETED,,,gpu014,3.2,496,rbfe_OADMET-0006435_complex_OADMET-0006139_complex,True
COMPLETED,,,jcaicedogpu0000,3.2,496,rbfe_OADMET-0006435_complex_OADMET-0006227_complex,True
COMPLETED,,,gpulab2001,1.7,496,rbfe_OADMET-0006435_complex_OADMET-0006237_complex,True
COMPLETED,9378.0,2.605,jcaicedogpu0003,12.4,496,rbfe_OADMET-0006435_complex_OADMET-0006277_complex,True
COMPLETED,15933.0,4.425833333333333,gpu2005,12.4,496,rbfe_OADMET-0006435_complex_OADMET-0006335_complex,True
COMPLETED,,,vetsigian0001,1.7,496,rbfe_OADMET-0006435_complex_OADMET-0006410_complex,True
COMPLETED,,,gpulab2003,1.7,496,rbfe_OADMET-0006435_complex_OADMET-0006490_complex,True
COMPLETED,,,mkhodakgpu4000,2.9,496,rbfe_OADMET-0006435_solvent_OADMET-0006121_solvent,False
COMPLETED,,,gpu021,2.4,496,rbfe_OADMET-0006435_solvent_OADMET-0006139_solvent,False
COMPLETED,,,gpu4000,2.4,496,rbfe_OADMET-0006435_solvent_OADMET-0006227_solvent,False
COMPLETED,3115.0,0.8652777777777778,gpu021,2.2,496,rbfe_OADMET-0006435_solvent_OADMET-0006237_solvent,False
COMPLETED,3501.0,0.9725,gpu04,2.1,496,rbfe_OADMET-0006435_solvent_OADMET-0006277_solvent,False
COMPLETED,6664.0,1.8511111111111112,gpu2001,3.5,496,rbfe_OADMET-0006435_solvent_OADMET-0006335_solvent,False
COMPLETED,3312.0,0.92,amuraligpu4000,3.5,496,rbfe_OADMET-0006435_solvent_OADMET-0006410_solvent,False
COMPLETED,4212.0,1.17,coba2000,3.5,496,rbfe_OADMET-0006435_solvent_OADMET-0006490_solvent,False
COMPLETED,,,gpulab2003,1.7,496,rbfe_OCNT-2311662_complex_OADMET-0006103_complex,True
COMPLETED,2711.0,0.7530555555555556,mrudolphgpu4000,3.8,496,rbfe_OCNT-2311662_solvent_OADMET-0006103_solvent,False
COMPLETED,,,gpulab2003,3.5,499,rbfe_OADMET-0006206_complex_OADMET-0006100_complex,True
COMPLETED,3228.0,0.8966666666666666,vetsigian0001,3.0,499,rbfe_OADMET-0006206_solvent_OADMET-0006100_solvent,False
COMPLETED,,,gpu4000,3.4,499,rbfe_OADMET-0006274_complex_OADMET-0006100_complex,True
COMPLETED,,,jcaicedogpu0000,3.5,499,rbfe_OADMET-0006274_complex_OADMET-0006210_complex,True
COMPLETED,,,gpu021,3.5,499,rbfe_OADMET-0006274_complex_OADMET-0006259_complex,True
COMPLETED,2284.0,0.6344444444444445,gchrysosgpu4000,4.3,499,rbfe_OADMET-0006274_solvent_OADMET-0006100_solvent,False
COMPLETED,4353.0,1.2091666666666667,ahlquist0000,4.2,499,rbfe_OADMET-0006274_solvent_OADMET-0006210_solvent,False
COMPLETED,2947.0,0.8186111111111111,jcaicedogpu0003,4.3,499,rbfe_OADMET-0006274_solvent_OADMET-0006259_solvent,False
COMPLETED,,,gpu4000,3.4,499,rbfe_OADMET-0006313_complex_OADMET-0006274_complex,True
COMPLETED,2786.0,0.7738888888888888,dsigpu4002,4.2,499,rbfe_OADMET-0006313_solvent_OADMET-0006274_solvent,False
COMPLETED,,,gpu4000,3.5,499,rbfe_OADMET-0006399_complex_OADMET-0006274_complex,True
COMPLETED,3090.0,0.8583333333333333,dsigpu4002,4.5,499,rbfe_OADMET-0006399_solvent_OADMET-0006274_solvent,False
COMPLETED,,,xhuanggpu4001,3.5,499,rbfe_OADMET-0006461_complex_OADMET-0006259_complex,True
COMPLETED,,,gpu019,3.5,499,rbfe_OADMET-0006461_complex_OADMET-0006271_complex,True
COMPLETED,2970.0,0.825,gpu05,3.1,499,rbfe_OADMET-0006461_solvent_OADMET-0006259_solvent,False
COMPLETED,3068.0,0.8522222222222222,dsigpu4001,4.3,499,rbfe_OADMET-0006461_solvent_OADMET-0006271_solvent,False
COMPLETED,,,gpu021,3.5,499,rbfe_OADMET-0006579_complex_OADMET-0006274_complex,True
COMPLETED,3896.0,1.0822222222222222,gpulab2001,4.2,499,rbfe_OADMET-0006579_solvent_OADMET-0006274_solvent,False
COMPLETED,,,gpulab2003,3.4,499,rbfe_OCNT-2309935_complex_OADMET-0006274_complex,True
COMPLETED,2878.0,0.7994444444444444,3dd51df4d4e0,2.9,499,rbfe_OCNT-2309935_solvent_OADMET-0006274_solvent,False
COMPLETED,,,jcaicedogpu0003,3.5,499,rbfe_OCNT-2309995_complex_OADMET-0006274_complex,True
COMPLETED,2863.0,0.7952777777777778,jcaicedogpu0001,4.5,499,rbfe_OCNT-2309995_solvent_OADMET-0006274_solvent,False
COMPLETED,,,gpu4000,3.5,499,rbfe_OCNT-2311638_complex_OADMET-0006399_complex,True
COMPLETED,2308.0,0.6411111111111111,jcaicedogpu0000,4.6,499,rbfe_OCNT-2311638_solvent_OADMET-0006399_solvent,False
COMPLETED,,,gpu05,3.5,499,rbfe_OCNT-2316176_complex_OADMET-0006206_complex,True
COMPLETED,2241.0,0.6225,gchrysosgpu4000,4.4,499,rbfe_OCNT-2316176_solvent_OADMET-0006206_solvent,False
COMPLETED,9155.0,2.5430555555555556,dbrundage-chtcgpu5000.chtc.wisc.edu,12.0,500,rbfe_OADMET-0006099_complex_OCNT-2317468_complex,True
COMPLETED,2270.0,0.6305555555555555,jcaicedogpu0000,3.5,500,rbfe_OADMET-0006099_solvent_OCNT-2317468_solvent,False
COMPLETED,14072.0,3.908888888888889,gpu2008,12.2,501,rbfe_OADMET-0006263_complex_OADMET-0006147_complex,True
COMPLETED,2270.0,0.6305555555555555,dbrundagegpu5000.chtc.wisc.edu,3.4,501,rbfe_OADMET-0006263_solvent_OADMET-0006147_solvent,False
COMPLETED,,,gpu021,1.7,501,rbfe_OADMET-0006265_complex_OADMET-0006098_complex,True
COMPLETED,4165.0,1.1569444444444446,mendel-g0002,2.1,501,rbfe_OADMET-0006265_solvent_OADMET-0006098_solvent,False
COMPLETED,14456.0,4.015555555555555,spark-agpu225,11.0,501,rbfe_OADMET-0006394_complex_OADMET-0006098_complex,True
COMPLETED,,,gpu4000,1.7,501,rbfe_OADMET-0006394_complex_OADMET-0006263_complex,True
COMPLETED,2861.0,0.7947222222222222,gpu019,2.2,501,rbfe_OADMET-0006394_solvent_OADMET-0006098_solvent,False
COMPLETED,4030.0,1.1194444444444445,gpulab2001,3.5,501,rbfe_OADMET-0006394_solvent_OADMET-0006263_solvent,False
COMPLETED,,,gpulab2004,1.7,501,rbfe_OADMET-0006500_complex_OADMET-0006394_complex,True
COMPLETED,3942.0,1.095,gpu07,2.2,501,rbfe_OADMET-0006500_solvent_OADMET-0006394_solvent,False
COMPLETED,11860.0,3.2944444444444443,gpulab2003,11.1,501,rbfe_OADMET-0006513_complex_OADMET-0006263_complex,True
COMPLETED,14352.0,3.986666666666667,gpu014,11.1,501,rbfe_OADMET-0006513_complex_OCNT-2317134_complex,True
COMPLETED,,,gpu4000,1.6,501,rbfe_OADMET-0006513_solvent_OADMET-0006263_solvent,False
COMPLETED,2629.0,0.7302777777777778,xhuanggpu4001,3.7,501,rbfe_OADMET-0006513_solvent_OCNT-2317134_solvent,False
COMPLETED,8661.0,2.4058333333333333,mkhodakgpu4000,12.2,501,rbfe_OADMET-0006556_complex_OADMET-0006263_complex,True
COMPLETED,2390.0,0.6638888888888889,amuraligpu4000,3.4,501,rbfe_OADMET-0006556_solvent_OADMET-0006263_solvent,False
COMPLETED,,,gpulab2003,1.7,501,rbfe_OADMET-0006613_complex_OADMET-0006263_complex,True
COMPLETED,,,gpu4000,1.7,501,rbfe_OADMET-0006613_complex_OADMET-0006320_complex,True
COMPLETED,3216.0,0.8933333333333333,txie-dsigpu4000,3.5,501,rbfe_OADMET-0006613_solvent_OADMET-0006263_solvent,False
COMPLETED,2332.0,0.6477777777777778,jcaicedogpu0004,3.5,501,rbfe_OADMET-0006613_solvent_OADMET-0006320_solvent,False
COMPLETED,,,gpu4002,1.7,504,rbfe_OADMET-0006133_complex_OADMET-0006095_complex,True
COMPLETED,2208.0,0.6133333333333333,jcaicedogpu0004,3.4,504,rbfe_OADMET-0006133_solvent_OADMET-0006095_solvent,False
COMPLETED,12897.0,3.5825,coba2000,12.3,504,rbfe_OADMET-0006137_complex_OADMET-0006133_complex,True
COMPLETED,2643.0,0.7341666666666666,dbrundage-chtcgpu5000.chtc.wisc.edu,3.4,504,rbfe_OADMET-0006137_solvent_OADMET-0006133_solvent,False
COMPLETED,14063.0,3.906388888888889,gpu05,11.1,504,rbfe_OADMET-0006156_complex_OADMET-0006095_complex,True
COMPLETED,3714.0,1.0316666666666667,qa-rtx6k-031.crc.nd.edu,2.1,504,rbfe_OADMET-0006156_solvent_OADMET-0006095_solvent,False
COMPLETED,,,mkhodakgpu4000,4.0,504,rbfe_OADMET-0006595_complex_OADMET-0006133_complex,True
COMPLETED,12244.0,3.401111111111111,vetsigian0001,12.4,504,rbfe_OADMET-0006595_complex_OADMET-0006471_complex,True
COMPLETED,19002.0,5.278333333333333,gpu2001,12.5,504,rbfe_OADMET-0006595_complex_OCNT-2315327_complex,True
COMPLETED,3351.0,0.9308333333333333,xhuanggpu4000.chtc.wisc.edu,3.4,504,rbfe_OADMET-0006595_solvent_OADMET-0006133_solvent,False
COMPLETED,2852.0,0.7922222222222223,gchrysosgpu4000,3.4,504,rbfe_OADMET-0006595_solvent_OADMET-0006471_solvent,False
COMPLETED,2450.0,0.6805555555555556,blengerichgpu4000,3.5,504,rbfe_OADMET-0006595_solvent_OCNT-2315327_solvent,False
COMPLETED,8865.0,2.4625,jcaicedogpu0004,12.2,505,rbfe_OADMET-0006371_complex_OADMET-0006094_complex,True
COMPLETED,2449.0,0.6802777777777778,mrudolphgpu4000,3.4,505,rbfe_OADMET-0006371_solvent_OADMET-0006094_solvent,False
COMPLETED,,,vetsigian0001,3.2,505,rbfe_OADMET-0006404_complex_OADMET-0006400_complex,True
COMPLETED,2576.0,0.7155555555555555,mrudolphgpu4000,3.4,505,rbfe_OADMET-0006404_solvent_OADMET-0006400_solvent,False
COMPLETED,9442.0,2.622777777777778,zliu-chtcgpu5000.chtc.wisc.edu,12.3,505,rbfe_OADMET-0006501_complex_OADMET-0006096_complex,True
COMPLETED,,,epyc01,4.1,505,rbfe_OADMET-0006501_complex_OADMET-0006400_complex,True
COMPLETED,2186.0,0.6072222222222222,jcaicedogpu0003,3.5,505,rbfe_OADMET-0006501_solvent_OADMET-0006096_solvent,False
COMPLETED,2264.0,0.6288888888888889,jcaicedogpu0004,3.5,505,rbfe_OADMET-0006501_solvent_OADMET-0006400_solvent,False
COMPLETED,9734.0,2.703888888888889,ssilwalgpu4000,12.1,505,rbfe_OADMET-0006514_complex_OADMET-0006096_complex,True
COMPLETED,9188.0,2.5522222222222224,dbrundagegpu5000.chtc.wisc.edu,12.0,505,rbfe_OADMET-0006514_complex_OADMET-0006191_complex,True
COMPLETED,11938.0,3.3161111111111112,gpulab2003,12.1,505,rbfe_OADMET-0006514_complex_OADMET-0006371_complex,True
COMPLETED,2680.0,0.7444444444444445,gpu021,2.0,505,rbfe_OADMET-0006514_solvent_OADMET-0006096_solvent,False
COMPLETED,3207.0,0.8908333333333334,gpu09,1.9,505,rbfe_OADMET-0006514_solvent_OADMET-0006191_solvent,False
COMPLETED,3122.0,0.8672222222222222,gpu01,2.0,505,rbfe_OADMET-0006514_solvent_OADMET-0006371_solvent,False
COMPLETED,,,gpu4002,4.0,505,rbfe_OCNT-2312754_complex_OADMET-0006400_complex,True
COMPLETED,3419.0,0.9497222222222222,gpu2011,3.4,505,rbfe_OCNT-2312754_solvent_OADMET-0006400_solvent,False
COMPLETED,,,gpulab2003,3.4,506,rbfe_OADMET-0006097_complex_OADMET-0006093_complex,True
COMPLETED,,,gpu2003,2.4,506,rbfe_OADMET-0006097_solvent_OADMET-0006093_solvent,False
COMPLETED,,,gpu4002,3.4,506,rbfe_OADMET-0006101_complex_OADMET-0006093_complex,True
COMPLETED,3581.0,0.9947222222222222,qa-rtx6k-026.crc.nd.edu,3.0,506,rbfe_OADMET-0006101_solvent_OADMET-0006093_solvent,False
COMPLETED,,,gpu021,3.4,506,rbfe_OADMET-0006362_complex_OADMET-0006118_complex,True
COMPLETED,,,gpulab2003,2.4,506,rbfe_OADMET-0006362_solvent_OADMET-0006118_solvent,False
COMPLETED,,,jcaicedogpu0003,10.3,506,rbfe_OADMET-0006373_complex_OADMET-0006101_complex,True
COMPLETED,,,gpu4003,3.4,506,rbfe_OADMET-0006373_complex_OADMET-0006362_complex,True
COMPLETED,2727.0,0.7575,gpu4003,4.4,506,rbfe_OADMET-0006373_solvent_OADMET-0006101_solvent,False
COMPLETED,,,jcaicedogpu0003,2.4,506,rbfe_OADMET-0006373_solvent_OADMET-0006362_solvent,False
COMPLETED,,,gpulab2004,3.4,506,rbfe_OADMET-0006466_complex_OADMET-0006097_complex,True
COMPLETED,3377.0,0.9380555555555555,ahlquist0000,4.4,506,rbfe_OADMET-0006466_solvent_OADMET-0006097_solvent,False
COMPLETED,,,dsigpu4002,10.4,506,rbfe_OADMET-0006492_complex_OADMET-0006101_complex,True
COMPLETED,2738.0,0.7605555555555555,gchrysosgpu4000,4.3,506,rbfe_OADMET-0006492_solvent_OADMET-0006101_solvent,False
COMPLETED,,,gpu4003,3.4,506,rbfe_OCNT-2318616_complex_OADMET-0006101_complex,True
COMPLETED,,,gpu2010,3.4,506,rbfe_OCNT-2318616_complex_OADMET-0006470_complex,True
COMPLETED,2507.0,0.6963888888888888,ssilwalgpu4000,4.4,506,rbfe_OCNT-2318616_solvent_OADMET-0006101_solvent,False
COMPLETED,2549.0,0.7080555555555555,gpu4000,4.4,506,rbfe_OCNT-2318616_solvent_OADMET-0006470_solvent,False
COMPLETED,,,gpu4001,3.2,507,rbfe_OADMET-0006451_complex_OCNT-2316441_complex,True
COMPLETED,3298.0,0.9161111111111111,gpu021,2.8,507,rbfe_OADMET-0006451_solvent_OCNT-2316441_solvent,False
COMPLETED,,,gpulab2004,3.2,507,rbfe_OADMET-0006530_complex_OADMET-0006331_complex,True
COMPLETED,2356.0,0.6544444444444445,gpu4001,4.1,507,rbfe_OADMET-0006530_solvent_OADMET-0006331_solvent,False
COMPLETED,,,gpulab2001,3.2,507,rbfe_OCNT-2308554_complex_OADMET-0006092_complex,True
COMPLETED,,,mkhodakgpu4000,3.2,507,rbfe_OCNT-2308554_complex_OADMET-0006105_complex,True
COMPLETED,,,gpu4003,3.2,507,rbfe_OCNT-2308554_complex_OADMET-0006182_complex,True
COMPLETED,,,gpu019,4.9,507,rbfe_OCNT-2308554_complex_OADMET-0006284_complex,True
COMPLETED,,,xhuanggpu4001,3.2,507,rbfe_OCNT-2308554_complex_OADMET-0006331_complex,True
COMPLETED,3222.0,0.895,jcaicedogpu0002,4.2,507,rbfe_OCNT-2308554_solvent_OADMET-0006092_solvent,False
COMPLETED,3444.0,0.9566666666666667,jcaicedogpu0000,4.2,507,rbfe_OCNT-2308554_solvent_OADMET-0006105_solvent,False
COMPLETED,3042.0,0.845,gpu4004,4.2,507,rbfe_OCNT-2308554_solvent_OADMET-0006182_solvent,False
COMPLETED,,,gpu019,3.4,507,rbfe_OCNT-2308554_solvent_OADMET-0006284_solvent,False
COMPLETED,4999.0,1.388611111111111,qa-rtx6k-026.crc.nd.edu,2.8,507,rbfe_OCNT-2308554_solvent_OADMET-0006331_solvent,False
COMPLETED,,,gpulab2001,10.0,507,rbfe_OCNT-2316441_complex_OADMET-0006331_complex,True
COMPLETED,4046.0,1.123888888888889,gpulab2001,4.2,507,rbfe_OCNT-2316441_solvent_OADMET-0006331_solvent,False
COMPLETED,11711.0,3.2530555555555556,gpulab2004,11.2,508,rbfe_OADMET-0006565_complex_OADMET-0006458_complex,True
COMPLETED,2681.0,0.7447222222222222,mkhodakgpu4000,3.5,508,rbfe_OADMET-0006565_solvent_OADMET-0006458_solvent,False
COMPLETED,8418.0,2.3383333333333334,gchrysosgpu4000,11.3,508,rbfe_OADMET-0006568_complex_OADMET-0006091_complex,True
COMPLETED,13044.0,3.6233333333333335,gpu014,10.0,508,rbfe_OADMET-0006568_complex_OADMET-0006203_complex,True
COMPLETED,10296.0,2.86,qa-rtx6k-031.crc.nd.edu,9.9,508,rbfe_OADMET-0006568_complex_OADMET-0006326_complex,True
COMPLETED,8782.0,2.4394444444444443,gpu019,9.8,508,rbfe_OADMET-0006568_complex_OADMET-0006458_complex,True
COMPLETED,9627.0,2.674166666666667,gpu021,9.8,508,rbfe_OADMET-0006568_complex_OADMET-0006515_complex,True
COMPLETED,,,ahlquist0001,3.7,508,rbfe_OADMET-0006568_complex_OADMET-0006597_complex,True
COMPLETED,3072.0,0.8533333333333334,xhuanggpu4001,3.5,508,rbfe_OADMET-0006568_solvent_OADMET-0006091_solvent,False
COMPLETED,2960.0,0.8222222222222222,jcaicedogpu0004,3.6,508,rbfe_OADMET-0006568_solvent_OADMET-0006203_solvent,False
COMPLETED,3077.0,0.8547222222222223,gpu2008,3.5,508,rbfe_OADMET-0006568_solvent_OADMET-0006326_solvent,False
COMPLETED,3671.0,1.0197222222222222,mrudolphgpu4000,3.4,508,rbfe_OADMET-0006568_solvent_OADMET-0006458_solvent,False
COMPLETED,3471.0,0.9641666666666666,zliu-chtcgpu5000.chtc.wisc.edu,3.4,508,rbfe_OADMET-0006568_solvent_OADMET-0006515_solvent,False
COMPLETED,3232.0,0.8977777777777778,vetsigian0001,3.5,508,rbfe_OADMET-0006568_solvent_OADMET-0006597_solvent,False
COMPLETED,,,gpu4000,3.8,508,rbfe_OADMET-0006615_complex_OADMET-0006597_complex,True
COMPLETED,2463.0,0.6841666666666667,gpu4000,3.7,508,rbfe_OADMET-0006615_solvent_OADMET-0006597_solvent,False
COMPLETED,13486.0,3.746111111111111,gpu01,9.9,508,rbfe_OCNT-2317528_complex_OADMET-0006568_complex,True
COMPLETED,4130.0,1.1472222222222221,vetsigian0001,3.6,508,rbfe_OCNT-2317528_solvent_OADMET-0006568_solvent,False
COMPLETED,,,gpu021,3.4,509,rbfe_OADMET-0006454_complex_OADMET-0006090_complex,True
COMPLETED,2189.0,0.6080555555555556,blengerichgpu4000,4.3,509,rbfe_OADMET-0006454_solvent_OADMET-0006090_solvent,False
COMPLETED,,,gpu4003,3.4,509,rbfe_OADMET-0006588_complex_OADMET-0006090_complex,True
COMPLETED,2616.0,0.7266666666666667,jcaicedogpu0000,4.3,509,rbfe_OADMET-0006588_solvent_OADMET-0006090_solvent,False
COMPLETED,,,gpu4000,3.4,509,rbfe_OADMET-0006611_complex_OADMET-0006240_complex,True
COMPLETED,,,gpu4000,3.4,509,rbfe_OADMET-0006611_complex_OADMET-0006279_complex,True
COMPLETED,,,epyc10,10.2,509,rbfe_OADMET-0006611_complex_OADMET-0006330_complex,True
COMPLETED,,,vetsigian0001,3.4,509,rbfe_OADMET-0006611_complex_OADMET-0006586_complex,True
COMPLETED,3020.0,0.8388888888888889,jcaicedogpu0003,4.2,509,rbfe_OADMET-0006611_solvent_OADMET-0006240_solvent,False
COMPLETED,2575.0,0.7152777777777778,gchrysosgpu4000,4.3,509,rbfe_OADMET-0006611_solvent_OADMET-0006279_solvent,False
COMPLETED,2804.0,0.7788888888888889,jcaicedogpu0004,4.2,509,rbfe_OADMET-0006611_solvent_OADMET-0006330_solvent,False
COMPLETED,2822.0,0.7838888888888889,ssilwalgpu4000,4.2,509,rbfe_OADMET-0006611_solvent_OADMET-0006586_solvent,False
COMPLETED,,,gpu2011,3.4,509,rbfe_OCNT-2318311_complex_OADMET-0006584_complex,True
COMPLETED,,,vetsigian0001,3.4,509,rbfe_OCNT-2318311_complex_OADMET-0006588_complex,True
COMPLETED,,,jcaicedogpu0004,3.4,509,rbfe_OCNT-2318311_complex_OADMET-0006611_complex,True
COMPLETED,3026.0,0.8405555555555555,vetsigian0001,4.4,509,rbfe_OCNT-2318311_solvent_OADMET-0006584_solvent,False
COMPLETED,2666.0,0.7405555555555555,rails05,3.1,509,rbfe_OCNT-2318311_solvent_OADMET-0006588_solvent,False
COMPLETED,3283.0,0.9119444444444444,gpu06,3.0,509,rbfe_OCNT-2318311_solvent_OADMET-0006611_solvent,False
COMPLETED,,,gitter0000,3.3,511,rbfe_OADMET-0006268_complex_OADMET-0004675_complex,True
COMPLETED,3920.0,1.0888888888888888,gpu07,2.9,511,rbfe_OADMET-0006268_solvent_OADMET-0004675_solvent,False
COMPLETED,,,rails06,10.7,511,rbfe_OADMET-0006593_complex_OADMET-0006268_complex,True
COMPLETED,2900.0,0.8055555555555556,jcaicedogpu0001,4.3,511,rbfe_OADMET-0006593_solvent_OADMET-0006268_solvent,False
COMPLETED,,,gpulab2001,3.3,511,rbfe_OCNT-2309356_complex_OADMET-0006268_complex,True
COMPLETED,4330.0,1.2027777777777777,qa-rtx6k-024.crc.nd.edu,3.0,511,rbfe_OCNT-2309356_solvent_OADMET-0006268_solvent,False
COMPLETED,,,jcaicedogpu0003,4.3,512,rbfe_OCNT-2311864_complex_OADMET-0004674_complex,True
COMPLETED,,,jcaicedogpu0003,2.8,512,rbfe_OCNT-2311864_solvent_OADMET-0004674_solvent,False
COMPLETED,,,jcaicedogpu0004,3.0,61,rbfe_OADMET-0006554_complex_OCNT-2317682_complex,True
COMPLETED,3207.0,0.8908333333333334,txie-dsigpu4000,4.0,61,rbfe_OADMET-0006554_solvent_OCNT-2317682_solvent,False
COMPLETED,,,gpu4003,3.1,67,rbfe_OADMET-0006548_complex_OCNT-2312239_complex,True
COMPLETED,3777.0,1.0491666666666666,gpu05,2.5,67,rbfe_OADMET-0006548_solvent_OCNT-2312239_solvent,False
COMPLETED,15693.0,4.359166666666667,gpu09,10.8,70,rbfe_OADMET-0006545_complex_OCNT-2318184_complex,True
COMPLETED,3119.0,0.8663888888888889,gpu4000,3.4,70,rbfe_OADMET-0006545_solvent_OCNT-2318184_solvent,False
COMPLETED,,,mendel-g0002,3.0,80,rbfe_OCNT-2315472_complex_OADMET-0006534_complex,True
COMPLETED,,,gpu4000,2.3,80,rbfe_OCNT-2315472_solvent_OADMET-0006534_solvent,False
COMPLETED,,,rails06,3.9,81,rbfe_OADMET-0006533_complex_OCNT-2312754_complex,True
COMPLETED,3174.0,0.8816666666666667,dbrundage-chtcgpu5000.chtc.wisc.edu,3.2,81,rbfe_OADMET-0006533_solvent_OCNT-2312754_solvent,False
COMPLETED,9386.0,2.607222222222222,gpu01,10.3,96,rbfe_OCNT-2315366_complex_OADMET-0006517_complex,True
COMPLETED,3060.0,0.85,jcaicedogpu0000,3.2,96,rbfe_OCNT-2315366_solvent_OADMET-0006517_solvent,False
